date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:28	75099/75099	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:49%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/tau-combo-ve-vua-choi-vua-xem-world-cup-thoi-v.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/tau-combo-ve-vua-choi-vua-xem-world-cup-thoi-v.html	(from https://www.playzone.vn/)
21:08:30	74799/74799	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:50%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/dua-em-di-choi-xa-tren-con-cloud-alpha-v.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/dua-em-di-choi-xa-tren-con-cloud-alpha-v.html	(from https://www.playzone.vn/)
21:08:31	75135/75135	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:52%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/rich-boy-so-huu-dan-xe-khung-dat-mua-hang-tai-playzone.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/rich-boy-so-huu-dan-xe-khung-dat-mua-hang-tai-playzone.html	(from https://www.playzone.vn/)
21:08:32	75185/75185	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:53%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/tren-doi-nay-thu-ton-tai-quan-trong-nhat-la-than-thai-nhung-thu-khac-co-hay-khong-khong-quan-trong.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/tren-doi-nay-thu-ton-tai-quan-trong-nhat-la-than-thai-nhung-thu-khac-co-hay-khong-khong-quan-trong.html	(from https://www.playzone.vn/)
21:08:33	74975/74975	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:54%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/dai-gia-bac-ninh-dat-ship-em-tai-nghe-cuc-chat-trong-ngay-he-mua-gio.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/dai-gia-bac-ninh-dat-ship-em-tai-nghe-cuc-chat-trong-ngay-he-mua-gio.html	(from https://www.playzone.vn/)
21:08:35	74755/74755	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:55%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/lai-mot-game-thu-nhi-qua-nam-thang-nua-d.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/lai-mot-game-thu-nhi-qua-nam-thang-nua-d.html	(from https://www.playzone.vn/)
21:08:36	75122/75122	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:57%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/duoc-me-tang-full-bo-razer-overwatch-suong-quaaaaaaaaaa.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/duoc-me-tang-full-bo-razer-overwatch-suong-quaaaaaaaaaa.html	(from https://www.playzone.vn/)
21:08:37	74902/74902	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:58%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/khong-quan-ngai-troi-mua-gio-anh-van-den-ung-ho-playzone-v.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/khong-quan-ngai-troi-mua-gio-anh-van-den-ung-ho-playzone-v.html	(from https://www.playzone.vn/)
21:08:38	74868/74868	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:08:59%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/ai-ma-chat-choi-the-nay.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/ai-ma-chat-choi-the-nay.html	(from https://www.playzone.vn/)
21:08:40	74991/74991	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:00%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/noi-gi-thi-noi-filco-van-la-tot-nhat.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/noi-gi-thi-noi-filco-van-la-tot-nhat.html	(from https://www.playzone.vn/)
21:08:41	75756/75756	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:02%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/tren-cuoc-doi-nay-moi-thu-deu-phai-ruc-ro-lam-gi-cung-phai-hoanh-trang.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/tren-cuoc-doi-nay-moi-thu-deu-phai-ruc-ro-lam-gi-cung-phai-hoanh-trang.html	(from https://www.playzone.vn/)
21:08:42	71045/71045	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Aug%202021%2014:09:03%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/den-an-bun-cung-khong-yen-vi-ship-hang-qua-nhanh.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/den-an-bun-cung-khong-yen-vi-ship-hang-qua-nhanh.html	(from https://www.playzone.vn/)
21:08:43	79853/79853	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:04%20GMT	https://www.playzone.vn/khach-hang-cua-nam-la-day-build-tron-bo-combo-pc-lan-full-gear-razer.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/khach-hang-cua-nam-la-day-build-tron-bo-combo-pc-lan-full-gear-razer.html	(from https://www.playzone.vn/)
21:08:44	75591/75591	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:05%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/alo-playzone-ha-em-mua-mua-ban-gaming-cuc-chat-de-dat-trong-phong-moi-xay-chat-nhu-nuoc-cat-cua-em-anh-cuong-noi.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/alo-playzone-ha-em-mua-mua-ban-gaming-cuc-chat-de-dat-trong-phong-moi-xay-chat-nhu-nuoc-cat-cua-em-anh-cuong-noi.html	(from https://www.playzone.vn/)
21:08:46	75103/75103	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:06%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/chup-anh-la-nghe-cua-playzone-khach-hang-chi-can-tao-dang-v.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/chup-anh-la-nghe-cua-playzone-khach-hang-chi-can-tao-dang-v.html	(from https://www.playzone.vn/)
21:08:47	75065/75065	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:07%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/ban-con-nho-max-khong-va-gio-la-vo-anh-ay-day.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/ban-con-nho-max-khong-va-gio-la-vo-anh-ay-day.html	(from https://www.playzone.vn/)
21:08:48	75170/75170	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:09%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/fanboy-razer-moi-mua-he-la-1-mot.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/fanboy-razer-moi-mua-he-la-1-mot.html	(from https://www.playzone.vn/)
21:08:49	74899/74899	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:10%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/ban-phim-co-dareu-dk880-dang-ve-rat-nhieu-de-phuc-vu-cho-anh-em-day.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/ban-phim-co-dareu-dk880-dang-ve-rat-nhieu-de-phuc-vu-cho-anh-em-day.html	(from https://www.playzone.vn/)
21:08:50	75297/75297	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:11%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/thoi-tiet-that-kho-chiu-khi-cai-nang-nong-dang-hoanh-hanh.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/thoi-tiet-that-kho-chiu-khi-cai-nang-nong-dang-hoanh-hanh.html	(from https://www.playzone.vn/)
21:08:52	74876/74876	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:13%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/chan-dung-vi-khach-duoc-bo-me-tang-qua-khi-ket-thuc-cap-1.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/chan-dung-vi-khach-duoc-bo-me-tang-qua-khi-ket-thuc-cap-1.html	(from https://www.playzone.vn/)
21:08:53	75174/75174	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:14%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/neu-doi-ban-tan-vo-dung-lo-lang-hay-toi-playzone-va-mua-502-chung-toi-se-han-gan-cuoc-doi-ban.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/neu-doi-ban-tan-vo-dung-lo-lang-hay-toi-playzone-va-mua-502-chung-toi-se-han-gan-cuoc-doi-ban.html	(from https://www.playzone.vn/)
21:08:54	75257/75257	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:15%20GMT	https://www.playzone.vn/hinh-anh-khach-hang/han-hanh-duoc-phuc-vu-cho-nghe-si-dai-tai-cua-tuong-lai-3.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/hinh-anh-khach-hang/han-hanh-duoc-phuc-vu-cho-nghe-si-dai-tai-cua-tuong-lai-3.html	(from https://www.playzone.vn/)
21:08:56	87395/87395	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:16%20GMT	https://www.playzone.vn/index.php?route=videopublisher/index	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index13e2.html	(from https://www.playzone.vn/)
21:08:57	74381/74381	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:17%20GMT	https://www.playzone.vn/index.php?route=videopublisher/view&pvr_id=155	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index8ea6.html	(from https://www.playzone.vn/)
21:08:58	72016/72016	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:18%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=20	C:/My%20Web%20Sites/banphimco/www.playzone.vn/indexbefb.html	(from https://www.playzone.vn/)
21:08:59	71779/71779	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:20%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=26	C:/My%20Web%20Sites/banphimco/www.playzone.vn/indexc935.html	(from https://www.playzone.vn/)
21:09:00	72053/72053	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:21%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=15	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index3c30.html	(from https://www.playzone.vn/)
21:09:01	72003/72003	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:22%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=36	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index02a5.html	(from https://www.playzone.vn/)
21:09:03	71839/71839	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:23%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=7	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index4684.html	(from https://www.playzone.vn/)
21:09:04	71779/71779	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:24%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=25	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index7b22.html	(from https://www.playzone.vn/)
21:09:05	72024/72024	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:25%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=34	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index76e5.html	(from https://www.playzone.vn/)
21:09:06	71922/71922	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:27%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=33	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index58f7.html	(from https://www.playzone.vn/)
21:09:08	72041/72041	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:28%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=24	C:/My%20Web%20Sites/banphimco/www.playzone.vn/indexf3b5.html	(from https://www.playzone.vn/)
21:09:09	72060/72060	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:29%20GMT	https://www.playzone.vn/index.php?route=product/testimonial&testimonial_id=32	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index14a8.html	(from https://www.playzone.vn/)
21:09:10	106733/106733	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:31%20GMT	https://www.playzone.vn/chuot-glorious-model-o-wireless-white.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/chuot-glorious-model-o-wireless-white.html	(from https://www.playzone.vn/)
21:09:12	111578/111578	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:32%20GMT	https://www.playzone.vn/chuot-steelseries-aerox-3.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/chuot-steelseries-aerox-3.html	(from https://www.playzone.vn/)
21:09:13	118431/118431	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:33%20GMT	https://www.playzone.vn/den-thong-minh-nanoleaf-light-panels-rhythm-edition.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/den-thong-minh-nanoleaf-light-panels-rhythm-edition.html	(from https://www.playzone.vn/)
21:09:14	79777/79777	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:35%20GMT	https://www.playzone.vn/ve-chung-toi.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ve-chung-toi.html	(from https://www.playzone.vn/)
21:09:15	116441/116441	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:36%20GMT	https://www.playzone.vn/huong-dan-mua-hang.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/huong-dan-mua-hang.html	(from https://www.playzone.vn/)
21:09:17	76402/76402	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:37%20GMT	https://www.playzone.vn/tai-khoan-thanh-toan.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/tai-khoan-thanh-toan.html	(from https://www.playzone.vn/)
21:09:18	73180/73180	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:38%20GMT	https://www.playzone.vn/huong-dan-tra-gop.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/huong-dan-tra-gop.html	(from https://www.playzone.vn/)
21:09:19	77224/77224	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:39%20GMT	https://www.playzone.vn/chinh-sach-van-chuyen.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/chinh-sach-van-chuyen.html	(from https://www.playzone.vn/)
21:09:20	116606/116606	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:41%20GMT	https://www.playzone.vn/chinh-sach-doi-tra-hang.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/chinh-sach-doi-tra-hang.html	(from https://www.playzone.vn/)
21:09:21	115798/115798	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:42%20GMT	https://www.playzone.vn/cam-ket-bao-mat-thong-tin.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/cam-ket-bao-mat-thong-tin.html	(from https://www.playzone.vn/)
21:09:22	73590/73590	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:43%20GMT	https://www.playzone.vn/tuyen-cong-tac-vien-toan-quoc	C:/My%20Web%20Sites/banphimco/www.playzone.vn/tuyen-cong-tac-vien-toan-quoc.html	(from https://www.playzone.vn/)
21:09:22	39425/39425	---M--	200	added ('OK')	image/png	etag:%22582d1d56-9a01%22	https://www.playzone.vn/image/dathongbao.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/dathongbao.png	(from https://www.playzone.vn/)
21:09:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:43%20GMT	http://cdn.onesignal.com/sdks/OneSignalSDK.js	C:/My%20Web%20Sites/banphimco/cdn.onesignal.com/sdks/OneSignalSDK.f1.delayed	(from https://www.playzone.vn/)
21:09:24	9138/9138	---MCZ	200	added ('OK')	application/javascript	etag:W/%223e792b2dc76a5a063e1c4f30d40ae527%22	https://cdn.onesignal.com/sdks/OneSignalSDK.js	C:/My%20Web%20Sites/banphimco/cdn.onesignal.com/sdks/OneSignalSDK.js	(from https://www.playzone.vn/)
21:09:24	281501/281501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261279ea5-44b9d%22	https://www.playzone.vn/assets/js/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463714-d73819ce1bc0402ce11d2246a7f3acf5.js	C:/My%20Web%20Sites/banphimco/www.playzone.vn/assets/js/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463714-d73819ce1bc0402ce11d2246a7f3acf5.js	(from https://www.playzone.vn/)
21:09:25	49529/49529	---MC-	200	added ('OK')	text/javascript	date:Wed,%2011%20Aug%202021%2000:32:57%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/banphimco/www.google-analytics.com/analytics.js	(from https://www.playzone.vn/)
21:09:25	272604/272604	---M-Z	200	added ('OK')	application/x-javascript	etag:%229faa599d7a891cb2873d466dafc5e35b%22	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	C:/My%20Web%20Sites/banphimco/connect.facebook.net/en_US/sdk/xfbml.customerchat.js	(from https://www.playzone.vn/)
21:09:27	71057/71057	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Aug%202021%2014:09:47%20GMT	https://www.playzone.vn/GET	C:/My%20Web%20Sites/banphimco/www.playzone.vn/GET	(from https://www.playzone.vn/)
21:09:29	0/0	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:09:48%20GMT	https://www.playzone.vn/index.php?route=tool/nitro/getwidget&cachefile=MS1lMTRhYWE4ZmZmOTJiYTM5ZThhNmU2MjFjM2YwODg1OS5odG1s&render_time=1.5188570022583	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index77ce.html	(from https://www.playzone.vn/)
21:09:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:49%20GMT	http://www.playzone.vn/catalog/view/javascript/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/javascript/bootstrap/fonts/glyphicons-halflings-regular.f8.delayed	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:50%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.eot	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.eot	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:29	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22567ff2d6-4e9f%22	https://www.playzone.vn/catalog/view/javascript/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/javascript/bootstrap/fonts/glyphicons-halflings-regular.eot	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:29	39530/39530	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225c55cbdd-9a6a%22	https://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.eot	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.eot	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:30	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:50%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.woff	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.woff	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:30	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:51%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.ttf	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.ttf	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:30	26216/26216	---M--	200	added ('OK')	font/woff	etag:%225c55cbdd-6668%22	https://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.woff	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.woff	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:30	39308/39308	---M--	200	added ('OK')	application/octet-stream	etag:%225c55cbde-998c%22	https://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.ttf	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.ttf	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:51%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.svg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.svg	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:53%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.eot	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.eot	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:32	178073/178073	---M--	200	added ('OK')	image/svg+xml	etag:%225c55cbdd-2b799%22	https://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.svg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avo.svg	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:32	39586/39586	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225c55cbdd-9aa2%22	https://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.eot	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.eot	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:53%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.woff	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.woff	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:55%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.ttf	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.ttf	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:34	26892/26892	---M--	200	added ('OK')	font/woff	etag:%225c55cbdd-690c%22	https://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.woff	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.woff	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:34	39364/39364	---M--	200	added ('OK')	application/octet-stream	etag:%225c55cbde-99c4%22	https://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.ttf	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.ttf	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
21:09:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Aug%202021%2014:09:55%20GMT	http://www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.svg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/catalog/view/theme/shopme/stylesheet/font/utm-avobold.svg	(from https://www.playzone.vn/assets/css/1-f069d6d403abc54f341860d6a320ea70-0-nitro-combined-1549463736-9908a5bc7a04bcdadfed45e551f35638.css)
